formanĝi	f o r m a n d͡ʒ i
formeti	f o r m e t i
formigo	f o r m i ɡ o
formika	f o r m i k a
formikejo	f o r m i k e j o
formiki	f o r m i k i
formiko	f o r m i k o
formikomanĝulo	f o r m i k o m a n d͡ʒ u l o
formiĝi	f o r m i d͡ʒ i
formulado	f o r m u l a d o
formularo	f o r m u l a r o
formulo	f o r m u l o
forno	f o r n o
foroferi	f o r o f e r i
foroo	f o r o o
forpelo	f o r p e l o
forpreni	f o r p r e n i
forta	f o r t a
forteco	f o r t e t͡s o
fortega	f o r t e ɡ a
fortigi	f o r t i ɡ i
fortika	f o r t i k a
fortiko	f o r t i k o
fortiri	f o r t i r i
fortreni	f o r t r e n i
fortuna	f o r t u n a
forĝi	f o r d͡ʒ i
forĝisto	f o r d͡ʒ i s t o
forĵetantaj	f o r ʒ e t a n t a j
forĵetantoj	f o r ʒ e t a n t o j
forĵetantojn	f o r ʒ e t a n t o j n
forĵetataj	f o r ʒ e t a t a j
forĵetatajn	f o r ʒ e t a t a j n
forĵetatojn	f o r ʒ e t a t o j n
forĵetaĵo	f o r ʒ e t a ʒ o
forĵetebla	f o r ʒ e t e b l a
forĵeti	f o r ʒ e t i
forĵetintaj	f o r ʒ e t i n t a j
forĵetintajn	f o r ʒ e t i n t a j n
forĵetitaj	f o r ʒ e t i t a j
forĵetitajn	f o r ʒ e t i t a j n
forĵetitoj	f o r ʒ e t i t o j
forĵetitojn	f o r ʒ e t i t o j n
forĵetontajn	f o r ʒ e t o n t a j n
forĵetontoj	f o r ʒ e t o n t o j
forĵetontojn	f o r ʒ e t o n t o j n
forĵetotaj	f o r ʒ e t o t a j
forĵetotajn	f o r ʒ e t o t a j n
forĵetotojn	f o r ʒ e t o t o j n
fosaĵo	f o s a ʒ o
fosfatacido	f o s f a t a t͡s i d o
fosforacido	f o s f o r a t͡s i d o
fosi	f o s i
fosilio	f o s i l i o
fosilo	f o s i l o
foso	f o s o
fosto	f o s t o
fotilo	f o t i l o
fotistino	f o t i s t i n o
fotogliptiko	f o t o ɡ l i p t i k o
fotografas	f o t o ɡ r a f a s
fotografaĵo	f o t o ɡ r a f a ʒ o
fotografaĵojn	f o t o ɡ r a f a ʒ o j n
fotografilo	f o t o ɡ r a f i l o
fotokopiilo	f o t o k o p i i l o
fotokopio	f o t o k o p i o
fotono	f o t o n o
fotovoltaa	f o t o v o l t a a
fotoĉelo	f o t o t͡ʃ e l o
fragileco	f r a ɡ i l e t͡s o
frajo	f r a j o
frajto	f r a j t o
frakseno	f r a k s e n o
fraktalo	f r a k t a l o
framasono	f r a m a s o n o
framo	f r a m o
franca	f r a n t͡s a
francino	f r a n t͡s i n o
francio	f r a n t͡s i o
francisko	f r a n t͡s i s k o
franclingvano	f r a n t͡s l i n ɡ v a n o
franco	f r a n t͡s o
frandzi	f r a n d z i
franjo	f r a n j o
frankfurto	f r a n k f u r t o
franko	f r a n k o
franĝo	f r a n d͡ʒ o
frapato	f r a p a t o
frapito	f r a p i t o
frata	f r a t a
frateco	f r a t e t͡s o
frateto	f r a t e t o
fratineto	f r a t i n e t o
fratino	f r a t i n o
fratiĉo	f r a t i t͡ʃ o
frato	f r a t o
fratulino	f r a t u l i n o
fraĉjo	f r a t͡ʃ j o
fraŭda	f r a w d a
fraŭdo	f r a w d o
fraŭla	f r a w l a
fraŭlino	f r a w l i n o
fraŭlo	f r a w l o
frekvenca	f r e k v e n t͡s a
fremda	f r e m d a
fremdigi	f r e m d i ɡ i
fremdlando	f r e m d l a n d o
fremdlingva	f r e m d l i n ɡ v a
fremdlingvo	f r e m d l i n ɡ v o
fremdulo	f r e m d u l o
fremdvorto	f r e m d v o r t o
frenezeco	f r e n e z e t͡s o
freneziga	f r e n e z i ɡ a
frenezigi	f r e n e z i ɡ i
fresko	f r e s k o
freŝa	f r e ʃ a
freŝe	f r e ʃ e
frida	f r i d a
fridujo	f r i d u j o
friponaĵo	f r i p o n a ʒ o
friska	f r i s k a
frislando	f r i s l a n d o
friso	f r i s o
fritaĵo	f r i t a ʒ o
fritaŭno	f r i t a w n o
frivola	f r i v o l a
frizi	f r i z i
frogalo	f r o ɡ a l o
fromaĝkuko	f r o m a d͡ʒ k u k o
fromaĝo	f r o m a d͡ʒ o
frosta	f r o s t a
froste	f r o s t e
frosti	f r o s t i
frostigi	f r o s t i ɡ i
frostiĝi	f r o s t i d͡ʒ i
frosto	f r o s t o
frua	f r u a
ftiro	f t i r o
ftiza	f t i z a
fuko	f u k o
fuksina	f u k s i n a
fuksino	f u k s i n o
fuliko	f u l i k o
fulmo	f u l m o
fulmoŝirmilo	f u l m o ʃ i r m i l o
fulmŝirmilo	f u l m ʃ i r m i l o
fumado	f u m a d o
fumaĵo	f u m a ʒ o
fumi	f u m i
fumtubego	f u m t u b e ɡ o
funafutio	f u n a f u t i o
fundamentaj	f u n d a m e n t a j
fundamentajn	f u n d a m e n t a j n
fundamentisto	f u n d a m e n t i s t o
fundo	f u n d o
funelo	f u n e l o
fungicido	f u n ɡ i t͡s i d o
funikularo	f u n i k u l a r o
funkcio	f u n k t͡s i o
funko	f u n k o
funto	f u n t o
furaĝo	f u r a d͡ʒ o
furgono	f u r ɡ o n o
furio	f u r i o
furo	f u r o
furoro	f u r o r o
furzo	f u r z o
fusteno	f u s t e n o
futbalo	f u t b a l o
futurismo	f u t u r i s m o
futuro	f u t u r o
futurologio	f u t u r o l o ɡ i o
futurologo	f u t u r o l o ɡ o
fuĝi	f u d͡ʒ i
fuĵio	f u ʒ i o
fuŝa	f u ʃ a
fuŝi	f u ʃ i
fuŝisto	f u ʃ i s t o
fuŝo	f u ʃ o
fuŝparoli	f u ʃ p a r o l i
gabardina	ɡ a b a r d i n a
gaberono	ɡ a b e r o n o
gabrielo	ɡ a b r i e l o
gaja	ɡ a j a
gajeco	ɡ a j e t͡s o
gajega	ɡ a j e ɡ a
gajni	ɡ a j n i
gaki	ɡ a k i
galaksia	ɡ a l a k s i a
galaksio	ɡ a l a k s i o
galanto	ɡ a l a n t o
galegio	ɡ a l e ɡ i o
galimatio	ɡ a l i m a t i o
galio	ɡ a l i o
galo	ɡ a l o
galono	ɡ a l o n o
gambio	ɡ a m b i o
gameto	ɡ a m e t o
gamo	ɡ a m o
gangreno	ɡ a n ɡ r e n o
ganto	ɡ a n t o
garantiato	ɡ a r a n t i a t o
garantii	ɡ a r a n t i i
garaĝo	ɡ a r a d͡ʒ o
gardanĝelo	ɡ a r d a n d͡ʒ e l o
gardeme	ɡ a r d e m e
gardistino	ɡ a r d i s t i n o
gardisto	ɡ a r d i s t o
gardoturo	ɡ a r d o t u r o
gargojlo	ɡ a r ɡ o j l o
garnituro	ɡ a r n i t u r o
garnizono	ɡ a r n i z o n o
garolo	ɡ a r o l o
gasmasko	ɡ a s m a s k o
gaso	ɡ a s o
gastameco	ɡ a s t a m e t͡s o
gastamo	ɡ a s t a m o
gastaro	ɡ a s t a r o
gastigantino	ɡ a s t i ɡ a n t i n o
gastigi	ɡ a s t i ɡ i
gastronomio	ɡ a s t r o n o m i o
gasumi	ɡ a s u m i
gazelo	ɡ a z e l o
gazeloj	ɡ a z e l o j
gazelojn	ɡ a z e l o j n
gazetema	ɡ a z e t e m a
gazetistino	ɡ a z e t i s t i n o
gazeto	ɡ a z e t o
gazono	ɡ a z o n o
gaŭĉo	ɡ a w t͡ʃ o
gea	ɡ e a
geavoj	ɡ e a v o j
geedziĝi	ɡ e e d z i d͡ʒ i
geedziĝo	ɡ e e d z i d͡ʒ o
geedzoj	ɡ e e d z o j
gefratoj	ɡ e f r a t o j
geja	ɡ e j a
gejaĉo	ɡ e j a t͡ʃ o
gejfobio	ɡ e j f o b i o
gejino	ɡ e j i n o
gejo	ɡ e j o
gejunuloj	ɡ e j u n u l o j
gejŝo	ɡ e j ʃ o
geknabo	ɡ e k n a b o
gekokoj	ɡ e k o k o j
gekuzo	ɡ e k u z o
gekuzoj	ɡ e k u z o j
gelderlando	ɡ e l d e r l a n d o
gelernejo	ɡ e l e r n e j o
gelo	ɡ e l o
gemuta	ɡ e m u t a
genciano	ɡ e n t͡s i a n o
genealogia	ɡ e n e a l o ɡ i a
genealogio	ɡ e n e a l o ɡ i o
genepo	ɡ e n e p o
genepoj	ɡ e n e p o j
generacio	ɡ e n e r a t͡s i o
generalo	ɡ e n e r a l o
genio	ɡ e n i o
geno	ɡ e n o
genocido	ɡ e n o t͡s i d o
genui	ɡ e n u i
genuo	ɡ e n u o
geodezio	ɡ e o d e z i o
geografia	ɡ e o ɡ r a f i a
geokemio	ɡ e o k e m i o
geologio	ɡ e o l o ɡ i o
geologo	ɡ e o l o ɡ o
geometria	ɡ e o m e t r i a
geometrio	ɡ e o m e t r i o
geomorfologio	ɡ e o m o r f o l o ɡ i o
georgio	ɡ e o r ɡ i o
georgo	ɡ e o r ɡ o
geoĥemiisto	ɡ e o x e m i i s t o
geoĥemio	ɡ e o x e m i o
gepardo	ɡ e p a r d o
gepatroj	ɡ e p a t r o j
gerda	ɡ e r d a
germana	ɡ e r m a n a
germanio	ɡ e r m a n i o
germanlingvano	ɡ e r m a n l i n ɡ v a n o
germanujo	ɡ e r m a n u j o
gestadi	ɡ e s t a d i
gestolingvo	ɡ e s t o l i n ɡ v o
getao	ɡ e t a o
gigabajto	ɡ i ɡ a b a j t o
gigabito	ɡ i ɡ a b i t o
gigabitoko	ɡ i ɡ a b i t o k o
giganto	ɡ i ɡ a n t o
gilotino	ɡ i l o t i n o
giloŝi	ɡ i l o ʃ i
gimnastiko	ɡ i m n a s t i k o
gimnazio	ɡ i m n a z i o
ginsengo	ɡ i n s e n ɡ o
gipso	ɡ i p s o
girlandi	ɡ i r l a n d i
girlando	ɡ i r l a n d o
gitaristino	ɡ i t a r i s t i n o
gitaristo	ɡ i t a r i s t o
gitaro	ɡ i t a r o
giĉeto	ɡ i t͡ʃ e t o
glaceo	ɡ l a t͡s e o
glacia	ɡ l a t͡s i a
glaciaro	ɡ l a t͡s i a r o
glaciaĵo	ɡ l a t͡s i a ʒ o
glaciejo	ɡ l a t͡s i e j o
glacihokeo	ɡ l a t͡s i h o k e o
glacimonto	ɡ l a t͡s i m o n t o
glacio	ɡ l a t͡s i o
glaciologio	ɡ l a t͡s i o l o ɡ i o
glacoviŝilo	ɡ l a t͡s o v i ʃ i l o
gladi	ɡ l a d i
gladilo	ɡ l a d i l o
glando	ɡ l a n d o
glano	ɡ l a n o
glaso	ɡ l a s o
glat	ɡ l a t
glata	ɡ l a t a
glataj	ɡ l a t a j
glatigi	ɡ l a t i ɡ i
glatiĝi	ɡ l a t i d͡ʒ i
glavo	ɡ l a v o
glazuri	ɡ l a z u r i
glazuro	ɡ l a z u r o
glikogeno	ɡ l i k o ɡ e n o
gliptiko	ɡ l i p t i k o
glisando	ɡ l i s a n d o
glisilo	ɡ l i s i l o
glita	ɡ l i t a
glitilo	ɡ l i t i l o
glitumi	ɡ l i t u m i
globkrajono	ɡ l o b k r a j o n o
globotrotulo	ɡ l o b o t r o t u l o
globtrotulo	ɡ l o b t r o t u l o
glora	ɡ l o r a
gloramo	ɡ l o r a m o
glori	ɡ l o r i
glorkanto	ɡ l o r k a n t o
glosaro	ɡ l o s a r o
glua	ɡ l u a
gluado	ɡ l u a d o
glubendo	ɡ l u b e n d o
gluebla	ɡ l u e b l a
glugli	ɡ l u ɡ l i
glui	ɡ l u i
glumarko	ɡ l u m a r k o
gluo	ɡ l u o
glutamino	ɡ l u t a m i n o
glutantaj	ɡ l u t a n t a j
glutantajn	ɡ l u t a n t a j n
glutantoj	ɡ l u t a n t o j
glutantojn	ɡ l u t a n t o j n
glutataj	ɡ l u t a t a j
glutatajn	ɡ l u t a t a j n
glutatoj	ɡ l u t a t o j
gluteno	ɡ l u t e n o
gluteo	ɡ l u t e o
glutintaj	ɡ l u t i n t a j
glutintajn	ɡ l u t i n t a j n
glutintoj	ɡ l u t i n t o j
glutintojn	ɡ l u t i n t o j n
glutitajn	ɡ l u t i t a j n
glutitoj	ɡ l u t i t o j
glutitojn	ɡ l u t i t o j n
glutontaj	ɡ l u t o n t a j
glutontajn	ɡ l u t o n t a j n
glutontoj	ɡ l u t o n t o j
glutontojn	ɡ l u t o n t o j n
glutotaj	ɡ l u t o t a j
glutotajn	ɡ l u t o t a j n
glutotoj	ɡ l u t o t o j
glutotojn	ɡ l u t o t o j n
gnomo	ɡ n o m o
gnostikismo	ɡ n o s t i k i s m o
go	ɡ o
godzilo	ɡ o d z i l o
golemo	ɡ o l e m o
golfo	ɡ o l f o
golgoto	ɡ o l ɡ o t o
golo	ɡ o l o
golulo	ɡ o l u l o
gondolo	ɡ o n d o l o
gorgono	ɡ o r ɡ o n o
gorilo	ɡ o r i l o
gospelmuziko	ɡ o s p e l m u z i k o
gospelo	ɡ o s p e l o
gracia	ɡ r a t͡s i a
grado	ɡ r a d o
grafeo	ɡ r a f e o
grafika	ɡ r a f i k a
grafikaĵo	ɡ r a f i k a ʒ o
grafito	ɡ r a f i t o
grajno	ɡ r a j n o
grajo	ɡ r a j o
graki	ɡ r a k i
gramatika	ɡ r a m a t i k a
gramatikisto	ɡ r a m a t i k i s t o
gramatiko	ɡ r a m a t i k o
gramo	ɡ r a m o
gramofono	ɡ r a m o f o n o
gramoj	ɡ r a m o j
gramojn	ɡ r a m o j n
gramon	ɡ r a m o n
granado	ɡ r a n a d o
granato	ɡ r a n a t o
granda	ɡ r a n d a
grandanimeco	ɡ r a n d a n i m e t͡s o
grandega	ɡ r a n d e ɡ a
grandioza	ɡ r a n d i o z a
grandmama	ɡ r a n d m a m a
grandskala	ɡ r a n d s k a l a
grandulo	ɡ r a n d u l o
granolo	ɡ r a n o l o
grapfrukto	ɡ r a p f r u k t o
grapolo	ɡ r a p o l o
gratulo	ɡ r a t u l o
graveco	ɡ r a v e t͡s o
gravedeco	ɡ r a v e d e t͡s o
gravediĝo	ɡ r a v e d i d͡ʒ o
gravi	ɡ r a v i
gravitado	ɡ r a v i t a d o
graŭli	ɡ r a w l i
grebo	ɡ r e b o
gregano	ɡ r e ɡ a n o
grego	ɡ r e ɡ o
grejso	ɡ r e j s o
grekujo	ɡ r e k u j o
grenado	ɡ r e n a d o
grenato	ɡ r e n a t o
grenereto	ɡ r e n e r e t o
grenlando	ɡ r e n l a n d o
grenmuelejo	ɡ r e n m u e l e j o
greno	ɡ r e n o
grifelo	ɡ r i f e l o
grilo	ɡ r i l o
grinci	ɡ r i n t͡s i
grioto	ɡ r i o t o
gripo	ɡ r i p o
griza	ɡ r i z a
grizeco	ɡ r i z e t͡s o
grizulo	ɡ r i z u l o
groco	ɡ r o t͡s o
groenlando	ɡ r o e n l a n d o
grogo	ɡ r o ɡ o
groninga	ɡ r o n i n ɡ a
gronlando	ɡ r o n l a n d o
gruino	ɡ r u i n o
grumblema	ɡ r u m b l e m a
grundo	ɡ r u n d o
gruntbovo	ɡ r u n t b o v o
grunti	ɡ r u n t i
gruo	ɡ r u o
grupaĉo	ɡ r u p a t͡ʃ o
guanino	ɡ u a n i n o
guberniestro	ɡ u b e r n i e s t r o
gudro	ɡ u d r o
gufujo	ɡ u f u j o
gujano	ɡ u j a n o
gujavujo	ɡ u j a v u j o
gulo	ɡ u l o
gupio	ɡ u p i o
gurdo	ɡ u r d o
gusta	ɡ u s t a
gusto	ɡ u s t o
gustumi	ɡ u s t u m i
gutaperko	ɡ u t a p e r k o
guteto	ɡ u t e t o
guto	ɡ u t o
guzlo	ɡ u z l o
gvakamolo	ɡ v a k a m o l o
gvardio	ɡ v a r d i o
gvatemalo	ɡ v a t e m a l o
gvati	ɡ v a t i
gvatoturo	ɡ v a t o t u r o
gvidado	ɡ v i d a d o
gvidi	ɡ v i d i
gvidilo	ɡ v i d i l o
gvidlibro	ɡ v i d l i b r o
gvido	ɡ v i d o
gvineo	ɡ v i n e o
hadrono	h a d r o n o
hafnio	h a f n i o
haitia	h a i t i a
haitiano	h a i t i a n o
hajko	h a j k o
hajlajfo	h a j l a j f o
hajlo	h a j l o
haki	h a k i
hakileto	h a k i l e t o
hakilo	h a k i l o
haktabulo	h a k t a b u l o
haladzo	h a l a d z o
halala	h a l a l a
halaligi	h a l a l i ɡ i
haleluja	h a l e l u j a
halo	h a l o
halogenido	h a l o ɡ e n i d o
halogeno	h a l o ɡ e n o
haloveno	h a l o v e n o
haltejo	h a l t e j o
haltigi	h a l t i ɡ i
hamako	h a m a k o
hamburgero	h a m b u r ɡ e r o
hamleto	h a m l e t o
hangaro	h a n ɡ a r o
harakiro	h a r a k i r o
harareo	h a r a r e o
hararo	h a r a r o
hardi	h a r d i
hardu	h a r d u
harmonia	h a r m o n i a
harmoniko	h a r m o n i k o
harmonio	h a r m o n i o
harmoniumo	h a r m o n i u m o
harpio	h a r p i o
harpuno	h a r p u n o
hasio	h a s i o
havajo	h a v a j o
havano	h a v a n o
havaĵo	h a v a ʒ o
havaĵon	h a v a ʒ o n
havebla	h a v e b l a
havebleco	h a v e b l e t͡s o
haveno	h a v e n o
havigi	h a v i ɡ i
haĉum	h a t͡ʃ u m
haŝio	h a ʃ i o
haŝiŝo	h a ʃ i ʃ o
haŭmeo	h a w m e o
haŭsi	h a w s i
haŭso	h a w s o
haŭtveziko	h a w t v e z i k o
haŭzo	h a w z o
hegemonio	h e ɡ e m o n i o
hejmkuro	h e j m k u r o
hejmlingvo	h e j m l i n ɡ v o
hejmo	h e j m o
hejmoj	h e j m o j
hejmojn	h e j m o j n
hejmplato	h e j m p l a t o
hejmtasko	h e j m t a s k o
hejmveo	h e j m v e o
hejtilo	h e j t i l o
heksagono	h e k s a ɡ o n o
heksano	h e k s a n o
hektogramo	h e k t o ɡ r a m o
hektolitro	h e k t o l i t r o
hektometro	h e k t o m e t r o
hela	h e l a
helaso	h e l a s o
heleno	h e l e n o
helico	h e l i t͡s o
heliko	h e l i k o
helikopterhaveno	h e l i k o p t e r h a v e n o
helikso	h e l i k s o
heliotropo	h e l i o t r o p o
helo	h e l o
helsinko	h e l s i n k o
helverda	h e l v e r d a
hematologio	h e m a t o l o ɡ i o
hendiadino	h e n d i a d i n o
henriko	h e n r i k o
heptano	h e p t a n o
herba	h e r b a
herbejo	h e r b e j o
herbicido	h e r b i t͡s i d o
herbovora	h e r b o v o r a
herbovorulo	h e r b o v o r u l o
heredaĵo	h e r e d a ʒ o
herezulo	h e r e z u l o
hermafrodita	h e r m a f r o d i t a
hermafrodito	h e r m a f r o d i t o
hermafroditulo	h e r m a f r o d i t u l o
hermeso	h e r m e s o
hernio	h e r n i o
hero	h e r o
heroaĵo	h e r o a ʒ o
heroe	h e r o e
heroino	h e r o i n o
heroiĉo	h e r o i t͡ʃ o
heroo	h e r o o
herpesto	h e r p e s t o
hetmano	h e t m a n o
hezito	h e z i t o
heĝo	h e d͡ʒ o
hibrido	h i b r i d o
hibriso	h i b r i s o
hida	h i d a
hidrargo	h i d r a r ɡ o
hidro	h i d r o
hidrofobio	h i d r o f o b i o
hidrogeno	h i d r o ɡ e n o
hidrokarbono	h i d r o k a r b o n o
hidroksido	h i d r o k s i d o
hidroplano	h i d r o p l a n o
hidrostatiko	h i d r o s t a t i k o
hierarkia	h i e r a r k i a
hierarkio	h i e r a r k i o
hierarĥio	h i e r a r x i o
hieraŭ	h i e r a w
hieraŭa	h i e r a w a
higieno	h i ɡ i e n o
higio	h i ɡ i o
higrometro	h i ɡ r o m e t r o
hik	h i k
hiki	h i k i
himalajo	h i m a l a j o
himantopo	h i m a n t o p o
himeno	h i m e n o
hinda	h i n d a
hindio	h i n d i o
hindujo	h i n d u j o
hiperbolo	h i p e r b o l o
hipertrofio	h i p e r t r o f i o
hiphopo	h i p h o p o
hipnotigi	h i p n o t i ɡ i
hipodromo	h i p o d r o m o
hipofizo	h i p o f i z o
hipokrita	h i p o k r i t a
hipokritaĵo	h i p o k r i t a ʒ o
hipokriteco	h i p o k r i t e t͡s o
hipokritulo	h i p o k r i t u l o
hipopotamo	h i p o p o t a m o
hipoĥondrio	h i p o x o n d r i o
hirudo	h i r u d o
hirundino	h i r u n d i n o
hirundo	h i r u n d o
hiskiamo	h i s k i a m o
hisopo	h i s o p o
hispana	h i s p a n a
hispanino	h i s p a n i n o
hispanio	h i s p a n i o
hispanlingvano	h i s p a n l i n ɡ v a n o
hispano	h i s p a n o
hispanujo	h i s p a n u j o
histamino	h i s t a m i n o
histeria	h i s t e r i a
historia	h i s t o r i a
historio	h i s t o r i o
histriko	h i s t r i k o
hiĝabo	h i d͡ʒ a b o
ho	h o
hobio	h o b i o
hobito	h o b i t o
hobojego	h o b o j e ɡ o
hobojo	h o b o j o
hodiaŭ	h o d i a w
hodiaŭe	h o d i a w e
hokeo	h o k e o
hoketo	h o k e t o
hoko	h o k o
hola	h o l a
holmio	h o l m i o
homama	h o m a m a
homamaso	h o m a m a s o
homamo	h o m a m o
homarano	h o m a r a n o
homaro	h o m a r o
homaĵo	h o m a ʒ o
homaŭtomato	h o m a w t o m a t o
homeopatia	h o m e o p a t i a
homeopatio	h o m e o p a t i o
homeopato	h o m e o p a t o
homfarita	h o m f a r i t a
homino	h o m i n o
homlupo	h o m l u p o
hommalama	h o m m a l a m a
homo	h o m o
homofobio	h o m o f o b i o
homofono	h o m o f o n o
homomalama	h o m o m a l a m a
honduro	h o n d u r o
honiaro	h o n i a r o
honora	h o n o r a
honorario	h o n o r a r i o
honori	h o n o r i
hontigi	h o n t i ɡ i
honto	h o n t o
horacio	h o r a t͡s i o
hordo	h o r d o
horizonto	h o r i z o n t o
hormono	h o r m o n o
horo	h o r o
horoskopo	h o r o s k o p o
hortabelo	h o r t a b e l o
hortensio	h o r t e n s i o
horzono	h o r z o n o
hoso	h o s o
hotdogo	h o t d o ɡ o
hufo	h u f o
hufulo	h u f u l o
huligano	h u l i ɡ a n o
humana	h u m a n a
humero	h u m e r o
humila	h u m i l a
humiliĝi	h u m i l i d͡ʒ i
humoro	h u m o r o
humuro	h u m u r o
hunda	h u n d a
hundaro	h u n d a r o
hundaĵo	h u n d a ʒ o
hundeco	h u n d e t͡s o
hundejo	h u n d e j o
hundidino	h u n d i d i n o
hundino	h u n d i n o
hundiĉo	h u n d i t͡ʃ o
hundo	h u n d o
hungara	h u n ɡ a r a
hungarino	h u n ɡ a r i n o
hungario	h u n ɡ a r i o
hungaro	h u n ɡ a r o
hungarujo	h u n ɡ a r u j o
hurli	h u r l i
husaro	h u s a r o
ia	i a
iafoje	i a f o j e
iai	i a i
ial	i a l
iam	i a m
iberia	i b e r i a
iberio	i b e r i o
idealigi	i d e a l i ɡ i
idealisto	i d e a l i s t o
idealo	i d e a l o
idearo	i d e a r o
identigilo	i d e n t i ɡ i l o
ideo	i d e o
ideologio	i d e o l o ɡ i o
idilia	i d i l i a
idioma	i d i o m a
idiomaĵo	i d i o m a ʒ o
idiomo	i d i o m o
idiosinkrazia	i d i o s i n k r a z i a
idiosinkrazio	i d i o s i n k r a z i o
idiota	i d i o t a
idiotismo	i d i o t i s m o
idioto	i d i o t o
idiotojn	i d i o t o j n
ido	i d o
iel	i e l
ies	i e s
ifono	i f o n o
igi	i ɡ i
igluo	i ɡ l u o
ignorenda	i ɡ n o r e n d a
igvano	i ɡ v a n o
iktiologio	i k t i o l o ɡ i o
iktiologo	i k t i o l o ɡ o
iktiosaŭro	i k t i o s a w r o
ilaro	i l a r o
ilarujo	i l a r u j o
ili	i l i
ilinojo	i l i n o j o
ilujo	i l u j o
imagema	i m a ɡ e m a
imagi	i m a ɡ i
imita	i m i t a
imitaĵo	i m i t a ʒ o
imiti	i m i t i
imito	i m i t o
impalo	i m p a l o
imperativo	i m p e r a t i v o
imperfekto	i m p e r f e k t o
imperia	i m p e r i a
impertinenta	i m p e r t i n e n t a
impliki	i m p l i k i
implikiĝi	i m p l i k i d͡ʒ i
imponi	i m p o n i
impostejo	i m p o s t e j o
impresario	i m p r e s a r i o
improvizado	i m p r o v i z a d o
improvize	i m p r o v i z e
improvizo	i m p r o v i z o
imuna	i m u n a
imunokemio	i m u n o k e m i o
imunoĥemio	i m u n o x e m i o
ina	i n a
inaŭguracio	i n a w ɡ u r a t͡s i o
inaŭguri	i n a w ɡ u r i
incendii	i n t͡s e n d i i
incenso	i n t͡s e n s o
inciti	i n t͡s i t i
incitiĝema	i n t͡s i t i d͡ʒ e m a
inda	i n d a
indeco	i n d e t͡s o
indekso	i n d e k s o
indiana	i n d i a n a
indiano	i n d i a n o
indico	i n d i t͡s o
indikativo	i n d i k a t i v o
indiki	i n d i k i
indikilo	i n d i k i l o
individugenezo	i n d i v i d u ɡ e n e z o
individuo	i n d i v i d u o
indiĝena	i n d i d͡ʒ e n a
indiĝeno	i n d i d͡ʒ e n o
indonezio	i n d o n e z i o
industrio	i n d u s t r i o
ineco	i n e t͡s o
inerteco	i n e r t e t͡s o
infana	i n f a n a
infanaĉo	i n f a n a t͡ʃ o
infanaĝo	i n f a n a d͡ʒ o
infanino	i n f a n i n o
infano	i n f a n o
infantimigulo	i n f a n t i m i ɡ u l o
infero	i n f e r o
infinitivo	i n f i n i t i v o
inflaciego	i n f l a t͡s i e ɡ o
inflamigi	i n f l a m i ɡ i
inflamo	i n f l a m o
influi	i n f l u i
informacio	i n f o r m a t͡s i o
informpeti	i n f o r m p e t i
infuzaĵo	i n f u z a ʒ o
ingenro	i n ɡ e n r o
ingo	i n ɡ o
ingredienco	i n ɡ r e d i e n t͡s o
ingvenumo	i n ɡ v e n u m o
inhali	i n h a l i
iniciato	i n i t͡s i a t o
injektilo	i n j e k t i l o
inkao	i n k a o
inkludi	i n k l u d i
inkluziva	i n k l u z i v a
inkluzive	i n k l u z i v e
inkluzivi	i n k l u z i v i
inko	i n k o
inkujo	i n k u j o
ino	i n o
inokuli	i n o k u l i
insekto	i n s e k t o
insektologio	i n s e k t o l o ɡ i o
insektomanĝulo	i n s e k t o m a n d͡ʒ u l o
insektovorulo	i n s e k t o v o r u l o
insida	i n s i d a
insiste	i n s i s t e
instigi	i n s t i ɡ i
institucio	i n s t i t u t͡s i o
instrua	i n s t r u a
instruado	i n s t r u a d o
instruejo	i n s t r u e j o
instrui	i n s t r u i
instruisteco	i n s t r u i s t e t͡s o
instruistino	i n s t r u i s t i n o
instruiteco	i n s t r u i t e t͡s o
instruitulo	i n s t r u i t u l o
instruiĝi	i n s t r u i d͡ʒ i
instrukcio	i n s t r u k t͡s i o
instrumaterialo	i n s t r u m a t e r i a l o
instruo	i n s t r u o
insula	i n s u l a
insulano	i n s u l a n o
insuleto	i n s u l e t o
insulino	i n s u l i n o
insulo	i n s u l o
insultos	i n s u l t o s
integra	i n t e ɡ r a
integralo	i n t e ɡ r a l o
integreco	i n t e ɡ r e t͡s o
intelekto	i n t e l e k t o
inteligenteco	i n t e l i ɡ e n t e t͡s o
intendanto	i n t e n d a n t o
inter	i n t e r
interagado	i n t e r a ɡ a d o
interagoj	i n t e r a ɡ o j
interagojn	i n t e r a ɡ o j n
interakto	i n t e r a k t o
interesa	i n t e r e s a
interesiĝi	i n t e r e s i d͡ʒ i
interfrekvenco	i n t e r f r e k v e n t͡s o
intergalaksia	i n t e r ɡ a l a k s i a
interligiteco	i n t e r l i ɡ i t e t͡s o
interlingvao	i n t e r l i n ɡ v a o
intermito	i n t e r m i t o
internacia	i n t e r n a t͡s i a
internacieco	i n t e r n a t͡s i e t͡s o
internaĵo	i n t e r n a ʒ o
interno	i n t e r n o
interparoli	i n t e r p a r o l i
interparolo	i n t e r p a r o l o
interplektiĝi	i n t e r p l e k t i d͡ʒ i
interpreti	i n t e r p r e t i
interpunkcio	i n t e r p u n k t͡s i o
interregistara	i n t e r r e ɡ i s t a r a
interreto	i n t e r r e t o
interseksulo	i n t e r s e k s u l o
intervjui	i n t e r v j u i
intervjuo	i n t e r v j u o
